ask,bid,change,contract_name,expiration,implied_volatility,last_trade,open_interest,option_type,perc_change,strike,volume
13.60,14.30,14.15,MSFT200911C00197500,"September 11, 2020",23,2020-08-07 10:44AM EDT,1,call,-5.31,197.50,-27.08%
3.55,3.70,3.65,MSFT210115P00150000,"January 15, 2021","16,871",2020-08-07 3:50PM EDT,8,put,+0.45,150.00,+13.85%
4.30,4.25,4.40,MSFT210115P00155000,"January 15, 2021","10,909",2020-08-10 11:27AM EDT,73,put,+0.40,155.00,+10.39%
5.10,5.16,5.25,MSFT210115P00160000,"January 15, 2021","17,555",2020-08-10 11:42AM EDT,35,put,+0.56,160.00,+12.17%
6.00,6.10,6.25,MSFT210115P00165000,"January 15, 2021","11,426",2020-08-10 11:03AM EDT,32,put,+0.65,165.00,+11.93%
7.10,7.10,7.25,MSFT210115P00170000,"January 15, 2021","17,824",2020-08-10 11:36AM EDT,7,put,+0.70,170.00,+10.94%
8.25,8.40,8.50,MSFT210115P00175000,"January 15, 2021","9,746",2020-08-10 10:55AM EDT,39,put,+0.95,175.00,+12.75%
9.70,9.57,9.90,MSFT210115P00180000,"January 15, 2021","23,558",2020-08-10 11:28AM EDT,136,put,+0.97,180.00,+11.28%
2.11,1.75,2.32,MSFT210319P00125000,"March 19, 2021","1,121",2020-08-06 3:33PM EDT,12,put,0.00,125.00,-
2.55,2.66,2.74,MSFT210319P00130000,"March 19, 2021","3,552",2020-08-10 10:46AM EDT,1,put,+0.22,130.00,+9.02%
3.10,2.64,3.30,MSFT210319P00135000,"March 19, 2021",973,2020-07-30 10:45AM EDT,81,put,0.00,135.00,-
3.65,3.50,3.90,MSFT210319P00140000,"March 19, 2021","2,434",2020-08-07 2:48PM EDT,29,put,0.00,140.00,-
4.40,4.45,4.55,MSFT210319P00145000,"March 19, 2021","1,225",2020-08-10 11:24AM EDT,1,put,+1.65,145.00,+58.93%
5.15,5.15,5.40,MSFT210319P00150000,"March 19, 2021","2,153",2020-08-10 11:36AM EDT,3,put,+0.65,150.00,+14.44%
6.05,6.11,6.20,MSFT210319P00155000,"March 19, 2021","3,361",2020-08-10 11:25AM EDT,1,put,+1.11,155.00,+22.20%
2.82,2.86,2.94,MSFT201218P00150000,"December 18, 2020","2,576",2020-08-10 11:16AM EDT,32,put,+0.36,150.00,+14.40%
3.40,3.50,3.65,MSFT201218P00155000,"December 18, 2020","3,543",2020-08-10 11:21AM EDT,1,put,+0.80,155.00,+29.63%
4.10,4.01,4.30,MSFT201218P00160000,"December 18, 2020","8,182",2020-08-10 11:08AM EDT,"3,009",put,+0.36,160.00,+9.86%
4.90,5.10,5.10,MSFT201218P00165000,"December 18, 2020","3,250",2020-08-10 11:06AM EDT,328,put,+0.66,165.00,+14.86%
5.95,5.88,6.00,MSFT201218P00170000,"December 18, 2020","4,236",2020-08-10 11:29AM EDT,26,put,+0.48,170.00,+8.89%
7.05,7.00,7.30,MSFT201218P00175000,"December 18, 2020","3,291",2020-08-10 10:44AM EDT,8,put,+0.80,175.00,+12.90%
8.20,8.35,8.55,MSFT201218P00180000,"December 18, 2020","3,711",2020-08-07 3:53PM EDT,1,put,+0.95,180.00,+12.84%
9.80,9.53,10.10,MSFT201218P00185000,"December 18, 2020","3,184",2020-08-10 10:08AM EDT,8,put,+0.68,185.00,+7.68%
1.15,1.15,1.17,MSFT200918C00240000,"September 18, 2020","11,664",2020-08-10 11:46AM EDT,"1,049",call,-0.67,240.00,-36.81%
0.88,0.89,0.89,MSFT200918C00245000,"September 18, 2020","3,086",2020-08-10 11:38AM EDT,315,call,-0.51,245.00,-36.43%
0.67,0.68,0.68,MSFT200918C00250000,"September 18, 2020","14,131",2020-08-10 11:40AM EDT,"1,878",call,-0.39,250.00,-36.45%
0.53,0.53,0.56,MSFT200918C00255000,"September 18, 2020","3,544",2020-08-10 11:41AM EDT,127,call,-0.32,255.00,-37.65%
0.45,0.46,0.46,MSFT200918C00260000,"September 18, 2020","9,807",2020-08-10 11:42AM EDT,466,call,-0.22,260.00,-32.35%
0.39,0.37,0.40,MSFT200918C00265000,"September 18, 2020","1,054",2020-08-10 11:30AM EDT,156,call,-0.23,265.00,-38.33%
0.33,0.34,0.34,MSFT200918C00270000,"September 18, 2020","1,880",2020-08-10 11:10AM EDT,92,call,-0.18,270.00,-34.62%
12.00,15.80,12.50,MSFT200911C00200000,"September 11, 2020",116,2020-08-07 3:00PM EDT,28,call,0.00,200.00,-
10.60,10.94,10.90,MSFT200911C00202500,"September 11, 2020",92,2020-08-10 11:08AM EDT,18,call,-4.11,202.50,-27.31%
9.20,9.70,9.50,MSFT200911C00205000,"September 11, 2020",120,2020-08-10 11:30AM EDT,27,call,-3.30,205.00,-25.38%
7.80,8.00,8.10,MSFT200911C00207500,"September 11, 2020",414,2020-08-10 11:45AM EDT,169,call,-3.00,207.50,-27.27%
6.70,6.80,6.95,MSFT200911C00210000,"September 11, 2020",530,2020-08-10 11:46AM EDT,194,call,-2.90,210.00,-29.90%
5.65,6.00,5.95,MSFT200911C00212500,"September 11, 2020",442,2020-08-10 11:34AM EDT,301,call,-2.45,212.50,-28.99%
4.75,5.00,5.00,MSFT200911C00215000,"September 11, 2020",647,2020-08-10 11:36AM EDT,178,call,-2.10,215.00,-29.58%
11.30,11.29,11.45,MSFT210115P00185000,"January 15, 2021","5,437",2020-08-10 11:13AM EDT,28,put,+1.14,185.00,+11.23%
12.95,13.10,13.20,MSFT210115P00190000,"January 15, 2021","9,371",2020-08-10 10:55AM EDT,174,put,+1.40,190.00,+11.97%
14.95,14.90,15.15,MSFT210115P00195000,"January 15, 2021","4,016",2020-08-10 11:26AM EDT,62,put,+1.44,195.00,+10.70%
17.00,17.10,17.40,MSFT210115P00200000,"January 15, 2021","10,122",2020-08-10 11:17AM EDT,93,put,+1.62,200.00,+10.47%
19.30,19.31,19.65,MSFT210115P00205000,"January 15, 2021",77,2020-08-10 11:36AM EDT,75,put,+1.71,205.00,+9.72%
21.80,21.95,22.20,MSFT210115P00210000,"January 15, 2021","6,077",2020-08-10 11:20AM EDT,135,put,+2.23,210.00,+11.31%
24.35,24.89,24.95,MSFT210115P00215000,"January 15, 2021",160,2020-08-10 10:59AM EDT,2,put,+3.75,215.00,+17.74%
27.45,27.90,27.90,MSFT210115P00220000,"January 15, 2021","2,381",2020-08-10 10:59AM EDT,56,put,+2.75,220.00,+10.93%
30.65,27.11,31.25,MSFT210115P00225000,"January 15, 2021",3,2020-08-06 12:03PM EDT,-,put,0.00,225.00,-
7.05,7.13,7.30,MSFT210319P00160000,"March 19, 2021","9,098",2020-08-10 11:25AM EDT,12,put,+0.53,160.00,+8.03%
8.20,7.50,8.50,MSFT210319P00165000,"March 19, 2021","7,050",2020-08-07 3:40PM EDT,2,put,0.00,165.00,-
9.45,9.55,9.70,MSFT210319P00170000,"March 19, 2021","4,859",2020-08-10 11:39AM EDT,161,put,+0.80,170.00,+9.14%
10.85,10.76,11.15,MSFT210319P00175000,"March 19, 2021","3,078",2020-08-10 11:30AM EDT,2,put,+1.39,175.00,+14.83%
12.45,11.63,12.75,MSFT210319P00180000,"March 19, 2021","9,353",2020-08-07 1:57PM EDT,17,put,0.00,180.00,-
14.20,13.20,14.55,MSFT210319P00185000,"March 19, 2021","1,730",2020-08-07 1:33PM EDT,10,put,+0.20,185.00,+1.54%
16.05,14.95,16.45,MSFT210319P00190000,"March 19, 2021","1,507",2020-08-07 3:34PM EDT,2,put,0.00,190.00,-
11.50,11.51,11.75,MSFT201218P00190000,"December 18, 2020","3,668",2020-08-10 10:46AM EDT,20,put,+1.04,190.00,+9.93%
13.35,13.28,13.65,MSFT201218P00195000,"December 18, 2020","2,805",2020-08-10 10:46AM EDT,6,put,+1.28,195.00,+10.67%
15.45,15.25,15.75,MSFT201218P00200000,"December 18, 2020","2,344",2020-08-10 11:30AM EDT,22,put,+1.05,200.00,+7.39%
17.75,15.00,18.10,MSFT201218P00205000,"December 18, 2020",5,2020-08-07 12:00PM EDT,1,put,0.00,205.00,-
20.30,20.35,20.65,MSFT201218P00210000,"December 18, 2020","3,451",2020-08-10 11:06AM EDT,198,put,+1.95,210.00,+10.60%
22.85,22.75,23.45,MSFT201218P00215000,"December 18, 2020",22,2020-08-07 2:03PM EDT,15,put,+1.75,215.00,+8.33%
26.05,25.39,26.45,MSFT201218P00220000,"December 18, 2020","1,020",2020-08-10 10:04AM EDT,10,put,+3.69,220.00,+17.00%
0.29,0.30,0.30,MSFT200918C00275000,"September 18, 2020",494,2020-08-10 11:34AM EDT,24,call,-0.15,275.00,-33.33%
0.26,0.26,0.28,MSFT200918C00280000,"September 18, 2020",765,2020-08-10 11:09AM EDT,47,call,-0.13,280.00,-33.33%
0.24,0.25,0.25,MSFT200918C00285000,"September 18, 2020",557,2020-08-10 11:29AM EDT,42,call,-0.13,285.00,-34.21%
0.18,0.22,0.31,MSFT200918C00290000,"September 18, 2020",531,2020-08-10 11:30AM EDT,29,call,-0.13,290.00,-37.14%
0.20,0.23,0.23,MSFT200918C00295000,"September 18, 2020",514,2020-08-10 10:26AM EDT,21,call,-0.07,295.00,-23.33%
0.19,0.17,0.20,MSFT200918C00300000,"September 18, 2020","1,765",2020-08-10 11:10AM EDT,183,call,-0.12,300.00,-41.38%
0.18,0.19,0.19,MSFT200918C00305000,"September 18, 2020","2,088",2020-08-10 11:36AM EDT,296,call,-0.08,305.00,-29.63%
0.00,0.03,0.08,MSFT200918P00060000,"September 18, 2020","3,204",2020-08-07 3:29PM EDT,4,put,0.00,60.00,-
3.95,4.23,4.20,MSFT200911C00217500,"September 11, 2020",403,2020-08-10 11:34AM EDT,44,call,-2.22,217.50,-34.42%
3.30,3.40,3.50,MSFT200911C00220000,"September 11, 2020","2,974",2020-08-10 11:45AM EDT,185,call,-1.90,220.00,-35.85%
2.60,2.84,2.93,MSFT200911C00222500,"September 11, 2020",268,2020-08-10 11:45AM EDT,30,call,-1.66,222.50,-36.89%
2.30,2.42,2.44,MSFT200911C00225000,"September 11, 2020",458,2020-08-10 11:14AM EDT,166,call,-1.38,225.00,-36.32%
1.85,1.97,2.08,MSFT200911C00227500,"September 11, 2020",177,2020-08-10 10:50AM EDT,35,call,-1.26,227.50,-39.01%
1.60,1.67,1.69,MSFT200911C00230000,"September 11, 2020","2,834",2020-08-10 11:19AM EDT,195,call,-1.09,230.00,-39.49%
1.28,1.69,1.45,MSFT200911C00232500,"September 11, 2020",26,2020-08-07 3:59PM EDT,1,call,-0.59,232.50,-25.88%
37.25,42.15,38.05,MSFT200904C00170000,"September 4, 2020",15,2020-08-07 3:30PM EDT,13,call,0.00,170.00,-
34.00,34.35,34.45,MSFT210115P00230000,"January 15, 2021",485,2020-08-10 10:59AM EDT,1,put,+4.35,230.00,+14.50%
37.45,33.45,38.05,MSFT210115P00235000,"January 15, 2021",3,2020-08-06 12:03PM EDT,-,put,0.00,235.00,-
41.25,35.58,41.70,MSFT210115P00240000,"January 15, 2021","1,033",2020-08-06 3:46PM EDT,4,put,0.00,240.00,-
44.95,40.75,45.60,MSFT210115P00245000,"January 15, 2021",3,2020-08-06 12:03PM EDT,-,put,0.00,245.00,-
49.05,44.59,49.65,MSFT210115P00250000,"January 15, 2021",61,2020-08-06 12:03PM EDT,3,put,0.00,250.00,-
57.30,52.70,58.05,MSFT210115P00260000,"January 15, 2021",12,2020-08-06 12:03PM EDT,3,put,0.00,260.00,-
36.80,43.00,37.90,MSFT200828C00170000,"August 28, 2020",5,2020-08-07 12:48PM EDT,7,call,0.00,170.00,-
18.10,17.85,18.50,MSFT210319P00195000,"March 19, 2021","1,118",2020-08-10 9:37AM EDT,2,put,+0.80,195.00,+4.69%
20.20,20.00,20.80,MSFT210319P00200000,"March 19, 2021","1,172",2020-08-10 9:58AM EDT,3,put,+1.25,200.00,+6.67%
22.75,22.97,23.20,MSFT210319P00205000,"March 19, 2021",49,2020-08-10 11:20AM EDT,2,put,+2.62,205.00,+12.87%
25.30,25.15,25.65,MSFT210319P00210000,"March 19, 2021","1,084",2020-08-10 11:12AM EDT,4,put,+1.80,210.00,+7.71%
28.05,27.85,28.55,MSFT210319P00215000,"March 19, 2021",5,2020-08-07 3:55PM EDT,1,put,+1.93,215.00,+7.45%
30.95,30.75,31.40,MSFT210319P00220000,"March 19, 2021",469,2020-08-10 10:43AM EDT,4,put,+2.35,220.00,+8.27%
37.20,33.14,37.95,MSFT210319P00230000,"March 19, 2021",208,2020-08-06 1:41PM EDT,3,put,0.00,230.00,-
29.20,24.30,29.65,MSFT201218P00225000,"December 18, 2020",17,2020-08-06 3:24PM EDT,-,put,0.00,225.00,-
32.40,29.10,33.15,MSFT201218P00230000,"December 18, 2020",97,2020-08-05 2:41PM EDT,2,put,0.00,230.00,-
36.20,32.10,36.70,MSFT201218P00235000,"December 18, 2020",5,2020-08-06 12:27PM EDT,-,put,0.00,235.00,-
39.85,35.56,40.45,MSFT201218P00240000,"December 18, 2020",212,2020-08-06 10:29AM EDT,3,put,0.00,240.00,-
48.10,41.20,48.75,MSFT201218P00250000,"December 18, 2020",35,2020-08-06 3:20PM EDT,5,put,0.00,250.00,-
50.15,53.45,51.25,MSFT201218P00260000,"December 18, 2020",8,2020-07-08 9:34AM EDT,4,put,0.00,260.00,-
65.70,63.00,66.40,MSFT201218P00270000,"December 18, 2020",15,2020-08-04 11:25AM EDT,1,put,0.00,270.00,-
0.00,0.02,0.03,MSFT200918P00065000,"September 18, 2020","1,825",2020-07-27 11:28AM EDT,40,put,0.00,65.00,-
0.00,0.04,0.08,MSFT200918P00070000,"September 18, 2020",746,2020-07-21 9:30AM EDT,8,put,0.00,70.00,-
0.00,0.02,0.03,MSFT200918P00075000,"September 18, 2020","1,855",2020-08-03 11:57AM EDT,4,put,0.00,75.00,-
0.00,0.02,0.09,MSFT200918P00080000,"September 18, 2020",858,2020-08-03 3:56PM EDT,300,put,0.00,80.00,-
0.00,0.02,0.02,MSFT200918P00085000,"September 18, 2020","1,333",2020-08-03 3:49PM EDT,75,put,0.00,85.00,-
0.00,0.06,0.03,MSFT200918P00090000,"September 18, 2020","1,186",2020-08-03 9:59AM EDT,5,put,0.00,90.00,-
1.08,1.20,1.24,MSFT200911C00235000,"September 11, 2020",637,2020-08-10 11:13AM EDT,123,call,-0.76,235.00,-38.78%
0.92,1.02,1.09,MSFT200911C00237500,"September 11, 2020",21,2020-08-10 11:18AM EDT,6,call,-0.61,237.50,-37.42%
0.84,0.86,0.95,MSFT200911C00240000,"September 11, 2020","1,358",2020-08-10 11:25AM EDT,240,call,-0.55,240.00,-39.01%
0.65,0.70,0.72,MSFT200911C00245000,"September 11, 2020",485,2020-08-10 11:32AM EDT,104,call,-0.39,245.00,-35.78%
0.74,0.73,0.85,MSFT200911P00170000,"September 11, 2020",137,2020-08-10 11:39AM EDT,17,put,+0.11,170.00,+17.74%
0.99,1.06,1.18,MSFT200911P00175000,"September 11, 2020",138,2020-08-10 11:14AM EDT,18,put,+0.18,175.00,+20.45%
1.23,1.30,1.30,MSFT200911P00177500,"September 11, 2020",29,2020-08-10 11:47AM EDT,6,put,+0.29,177.50,+28.71%
32.45,37.35,33.25,MSFT200904C00175000,"September 4, 2020",30,2020-08-07 3:21PM EDT,1,call,0.00,175.00,-
30.10,35.37,30.70,MSFT200904C00177500,"September 4, 2020",15,2020-08-07 3:58PM EDT,1,call,0.00,177.50,-
27.75,29.10,28.35,MSFT200904C00180000,"September 4, 2020",47,2020-08-10 10:23AM EDT,2,call,-3.85,180.00,-11.68%
25.25,33.00,25.90,MSFT200904C00182500,"September 4, 2020",17,2020-08-06 2:26PM EDT,1,call,0.00,182.50,-
23.20,31.01,23.75,MSFT200904C00185000,"September 4, 2020",36,2020-08-03 2:20PM EDT,16,call,0.00,185.00,-
20.40,26.10,21.35,MSFT200904C00187500,"September 4, 2020",43,2020-08-07 12:55PM EDT,1,call,0.00,187.50,-
18.90,20.24,19.20,MSFT200904C00190000,"September 4, 2020",74,2020-08-07 2:20PM EDT,2,call,-2.62,190.00,-11.46%
16.80,19.30,17.25,MSFT200904C00192500,"September 4, 2020",24,2020-08-06 11:39AM EDT,8,call,-3.20,192.50,-14.22%
14.80,14.97,15.15,MSFT200904C00195000,"September 4, 2020",88,2020-08-10 11:20AM EDT,17,call,-3.88,195.00,-20.58%
66.25,60.70,67.30,MSFT210115P00270000,"January 15, 2021",2,2020-08-05 10:05AM EDT,1,put,0.00,270.00,-
75.25,69.68,76.30,MSFT210115P00280000,"January 15, 2021",63,2020-08-05 10:05AM EDT,1,put,0.00,280.00,-
32.20,40.15,32.70,MSFT200828C00175000,"August 28, 2020",43,2020-08-07 11:01AM EDT,23,call,0.00,175.00,-
29.50,36.65,30.55,MSFT200828C00177500,"August 28, 2020",23,2020-08-06 1:16PM EDT,2,call,0.00,177.50,-
27.35,27.90,28.15,MSFT200828C00180000,"August 28, 2020",47,2020-08-10 11:39AM EDT,3,call,-8.13,180.00,-22.56%
25.00,32.11,25.70,MSFT200828C00182500,"August 28, 2020",24,2020-08-07 11:43AM EDT,5,call,0.00,182.50,-
22.65,27.35,23.20,MSFT200828C00185000,"August 28, 2020",68,2020-08-07 3:28PM EDT,1,call,0.00,185.00,-
20.40,25.50,20.75,MSFT200828C00187500,"August 28, 2020",17,2020-08-07 3:58PM EDT,3,call,0.00,187.50,-
18.20,18.30,18.45,MSFT200828C00190000,"August 28, 2020",98,2020-08-10 11:45AM EDT,39,call,-3.70,190.00,-16.82%
16.05,16.50,16.35,MSFT200828C00192500,"August 28, 2020",71,2020-08-10 11:34AM EDT,30,call,-5.30,192.50,-24.31%
14.00,14.22,14.30,MSFT200828C00195000,"August 28, 2020",193,2020-08-10 11:45AM EDT,20,call,-4.43,195.00,-23.75%
44.20,40.26,45.15,MSFT210319P00240000,"March 19, 2021",171,2020-08-06 11:28AM EDT,3,put,0.00,240.00,-
47.80,47.00,49.20,MSFT210319P00250000,"March 19, 2021",16,2020-07-09 11:02AM EDT,2,put,0.00,250.00,-
55.65,53.64,57.05,MSFT210319P00260000,"March 19, 2021",8,2020-07-09 1:41PM EDT,1,put,0.00,260.00,-
0.00,87.30,0.00,MSFT210319P00270000,"March 19, 2021",2,2020-07-09 4:58PM EDT,8,put,0.00,270.00,-
0.00,115.80,0.00,MSFT210319P00280000,"March 19, 2021",10,2020-07-09 4:58PM EDT,2,put,0.00,280.00,-
61.90,63.66,62.50,MSFT200821C00145000,"August 21, 2020",63,2020-08-10 9:49AM EDT,4,call,-4.14,145.00,-6.11%
0.02,0.03,0.08,MSFT200918P00095000,"September 18, 2020",994,2020-08-07 3:16PM EDT,3,put,0.00,95.00,-
0.02,0.03,0.03,MSFT200918P00100000,"September 18, 2020","2,791",2020-08-07 2:36PM EDT,2,put,0.00,100.00,-
0.00,0.02,0.05,MSFT200918P00105000,"September 18, 2020","1,358",2020-08-03 1:56PM EDT,1,put,0.00,105.00,-
0.03,0.03,0.05,MSFT200918P00110000,"September 18, 2020","5,161",2020-08-07 10:51AM EDT,10,put,0.00,110.00,-
0.00,0.05,0.12,MSFT200918P00115000,"September 18, 2020","4,689",2020-08-05 2:40PM EDT,1,put,0.00,115.00,-
0.06,0.07,0.07,MSFT200918P00120000,"September 18, 2020","2,759",2020-08-10 11:23AM EDT,20,put,+0.01,120.00,+16.67%
0.08,0.09,0.09,MSFT200918P00125000,"September 18, 2020","3,292",2020-08-07 2:16PM EDT,1,put,0.00,125.00,-
1.46,1.50,1.60,MSFT200911P00180000,"September 11, 2020",104,2020-08-10 10:54AM EDT,55,put,+0.28,180.00,+22.95%
1.75,1.74,1.86,MSFT200911P00182500,"September 11, 2020",274,2020-08-10 11:34AM EDT,11,put,+0.37,182.50,+27.01%
2.06,2.08,2.18,MSFT200911P00185000,"September 11, 2020",729,2020-08-10 11:00AM EDT,21,put,+0.38,185.00,+22.35%
2.36,2.46,2.50,MSFT200911P00187500,"September 11, 2020",68,2020-08-10 11:21AM EDT,33,put,+0.46,187.50,+23.00%
2.76,2.90,2.97,MSFT200911P00190000,"September 11, 2020",214,2020-08-10 11:45AM EDT,79,put,+0.72,190.00,+33.03%
3.25,3.35,3.55,MSFT200911P00192500,"September 11, 2020",232,2020-08-10 11:00AM EDT,12,put,+0.75,192.50,+28.85%
3.80,3.84,4.15,MSFT200911P00195000,"September 11, 2020",706,2020-08-10 11:30AM EDT,69,put,+0.58,195.00,+17.79%
4.55,4.60,4.85,MSFT200911P00197500,"September 11, 2020",150,2020-08-10 11:26AM EDT,66,put,+1.02,197.50,+28.49%
13.15,13.45,13.35,MSFT200904C00197500,"September 4, 2020",61,2020-08-10 11:34AM EDT,10,call,-3.77,197.50,-21.89%
11.30,11.83,11.65,MSFT200904C00200000,"September 4, 2020",312,2020-08-10 11:28AM EDT,25,call,-3.22,200.00,-21.40%
9.80,9.80,9.95,MSFT200904C00202500,"September 4, 2020",470,2020-08-10 10:45AM EDT,11,call,-3.29,202.50,-25.13%
8.25,8.50,8.50,MSFT200904C00205000,"September 4, 2020",630,2020-08-10 11:04AM EDT,256,call,-3.10,205.00,-26.72%
7.00,7.05,7.20,MSFT200904C00207500,"September 4, 2020",224,2020-08-10 11:47AM EDT,233,call,-3.32,207.50,-32.02%
5.85,6.10,6.05,MSFT200904C00210000,"September 4, 2020",499,2020-08-10 11:42AM EDT,403,call,-2.60,210.00,-29.89%
4.90,4.97,5.05,MSFT200904C00212500,"September 4, 2020",948,2020-08-10 11:40AM EDT,186,call,-2.48,212.50,-33.29%
4.00,4.18,4.20,MSFT200904C00215000,"September 4, 2020","1,126",2020-08-10 11:40AM EDT,773,call,-2.17,215.00,-34.17%
3.25,3.40,3.45,MSFT200904C00217500,"September 4, 2020",517,2020-08-10 11:40AM EDT,621,call,-1.90,217.50,-35.85%
2.73,2.80,2.78,MSFT200904C00220000,"September 4, 2020","1,350",2020-08-10 11:40AM EDT,680,call,-1.70,220.00,-37.78%
11.80,12.46,12.30,MSFT200828C00197500,"August 28, 2020",78,2020-08-10 11:37AM EDT,22,call,-3.97,197.50,-24.16%
10.25,10.55,10.50,MSFT200828C00200000,"August 28, 2020","1,020",2020-08-10 11:42AM EDT,232,call,-3.77,200.00,-26.33%
8.60,8.78,8.85,MSFT200828C00202500,"August 28, 2020",908,2020-08-10 11:20AM EDT,65,call,-3.72,202.50,-29.76%
7.10,7.15,7.30,MSFT200828C00205000,"August 28, 2020","1,140",2020-08-10 11:45AM EDT,187,call,-3.45,205.00,-32.55%
5.85,5.80,5.95,MSFT200828C00207500,"August 28, 2020",974,2020-08-10 11:47AM EDT,345,call,-3.60,207.50,-38.30%
4.65,4.65,4.85,MSFT200828C00210000,"August 28, 2020","5,128",2020-08-10 11:47AM EDT,"1,190",call,-3.00,210.00,-39.22%
3.70,3.80,3.85,MSFT200828C00212500,"August 28, 2020","1,753",2020-08-10 11:46AM EDT,644,call,-2.42,212.50,-38.91%
56.95,58.60,57.75,MSFT200821C00150000,"August 21, 2020",94,2020-08-10 10:36AM EDT,4,call,-4.78,150.00,-7.54%
52.15,56.32,52.65,MSFT200821C00155000,"August 21, 2020",95,2020-08-07 2:19PM EDT,1,call,0.00,155.00,-
47.00,52.08,47.90,MSFT200821C00160000,"August 21, 2020",342,2020-08-07 3:12PM EDT,36,call,0.00,160.00,-
41.80,43.85,42.80,MSFT200821C00165000,"August 21, 2020",224,2020-08-10 10:14AM EDT,1,call,-2.75,165.00,-5.90%
36.90,41.88,37.75,MSFT200821C00170000,"August 21, 2020",266,2020-08-07 1:14PM EDT,34,call,0.00,170.00,-
32.05,36.37,32.80,MSFT200821C00175000,"August 21, 2020",282,2020-08-07 1:23PM EDT,7,call,0.00,175.00,-
0.07,0.10,0.17,MSFT200918P00130000,"September 18, 2020","5,219",2020-08-07 12:08PM EDT,9,put,0.00,130.00,-
0.11,0.15,0.19,MSFT200918P00135000,"September 18, 2020","3,051",2020-08-10 9:51AM EDT,8,put,+0.04,135.00,+36.36%
0.12,0.23,0.22,MSFT200918P00140000,"September 18, 2020","5,911",2020-08-10 11:30AM EDT,5,put,+0.05,140.00,+27.78%
0.23,0.23,0.26,MSFT200918P00145000,"September 18, 2020","5,375",2020-08-10 11:34AM EDT,45,put,0.00,145.00,-
0.32,0.34,0.34,MSFT200918P00150000,"September 18, 2020","8,888",2020-08-10 10:51AM EDT,41,put,+0.06,150.00,+21.43%
0.42,0.38,0.45,MSFT200918P00155000,"September 18, 2020","5,098",2020-08-10 9:49AM EDT,3,put,+0.07,155.00,+22.58%
0.57,0.56,0.59,MSFT200918P00160000,"September 18, 2020","9,087",2020-08-10 11:34AM EDT,234,put,+0.09,160.00,+19.15%
0.77,0.77,0.80,MSFT200918P00165000,"September 18, 2020","9,567",2020-08-10 11:46AM EDT,46,put,+0.15,165.00,+24.19%
1.05,1.05,1.08,MSFT200918P00170000,"September 18, 2020","12,882",2020-08-10 11:41AM EDT,505,put,+0.24,170.00,+29.63%
5.45,5.55,5.75,MSFT200911P00200000,"September 11, 2020",258,2020-08-10 11:45AM EDT,60,put,+1.21,200.00,+27.88%
6.40,6.45,6.70,MSFT200911P00202500,"September 11, 2020",87,2020-08-10 11:40AM EDT,37,put,+1.46,202.50,+29.26%
7.40,7.25,7.80,MSFT200911P00205000,"September 11, 2020",265,2020-08-10 10:59AM EDT,35,put,+1.32,205.00,+22.26%
8.50,8.19,9.00,MSFT200911P00207500,"September 11, 2020",106,2020-08-07 3:57PM EDT,10,put,+1.44,207.50,+21.33%
9.90,9.75,10.25,MSFT200911P00210000,"September 11, 2020",171,2020-08-10 9:44AM EDT,10,put,+1.83,210.00,+23.11%
11.40,11.40,11.80,MSFT200911P00212500,"September 11, 2020",249,2020-08-10 9:47AM EDT,50,put,+2.55,212.50,+28.81%
12.95,13.01,13.45,MSFT200911P00215000,"September 11, 2020",52,2020-08-10 9:38AM EDT,8,put,+2.88,215.00,+28.43%
2.21,2.27,2.31,MSFT200904C00222500,"September 4, 2020","6,350",2020-08-10 11:40AM EDT,84,call,-1.49,222.50,-39.63%
1.84,1.89,1.92,MSFT200904C00225000,"September 4, 2020","1,126",2020-08-10 11:40AM EDT,123,call,-1.21,225.00,-39.03%
1.48,1.49,1.59,MSFT200904C00227500,"September 4, 2020",220,2020-08-10 10:55AM EDT,25,call,-1.11,227.50,-42.69%
1.27,1.31,1.32,MSFT200904C00230000,"September 4, 2020","8,572",2020-08-10 11:34AM EDT,190,call,-0.94,230.00,-41.78%
1.00,1.05,1.11,MSFT200904C00232500,"September 4, 2020",240,2020-08-10 11:17AM EDT,13,call,-0.84,232.50,-44.44%
0.86,0.93,0.97,MSFT200904C00235000,"September 4, 2020",173,2020-08-10 11:40AM EDT,46,call,-0.63,235.00,-40.38%
3.00,3.00,3.05,MSFT200828C00215000,"August 28, 2020","2,284",2020-08-10 11:47AM EDT,"1,164",call,-2.15,215.00,-41.75%
2.38,2.45,2.42,MSFT200828C00217500,"August 28, 2020","1,315",2020-08-10 11:40AM EDT,366,call,-1.74,217.50,-41.53%
1.92,1.97,1.97,MSFT200828C00220000,"August 28, 2020","5,011",2020-08-10 11:45AM EDT,"1,299",call,-1.43,220.00,-42.06%
1.50,1.55,1.57,MSFT200828C00222500,"August 28, 2020","6,503",2020-08-10 11:43AM EDT,202,call,-1.19,222.50,-43.43%
1.19,1.22,1.27,MSFT200828C00225000,"August 28, 2020","4,268",2020-08-10 11:45AM EDT,245,call,-1.02,225.00,-45.54%
0.97,0.99,1.05,MSFT200828C00227500,"August 28, 2020",489,2020-08-10 11:41AM EDT,146,call,-0.87,227.50,-46.77%
0.81,0.83,0.85,MSFT200828C00230000,"August 28, 2020","2,194",2020-08-10 11:39AM EDT,459,call,-0.70,230.00,-45.75%
